orig,dest,total_trips,completed_trips,free_travel_time,average_travel_time,stddiv_travel_time,shortest_distance,average_distance_traveled_per_veh,stddiv_distance_traveled_per_veh
6874436644,10896077231,40,0,0.0,0.0,0.0,0.0,0.0,0.0
5260292356,30243370,35,0,0.0,0.0,0.0,0.0,0.0,0.0
359104407,1311619340,15,15,15.946428571428571,36.666666666666664,6.236095644623236,128.0,128.0,0.0
30237633,30237637,30,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119985,4222882539,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8197554957,12884439757,15,0,0.0,0.0,0.0,0.0,0.0,0.0
555187275,555187275,15,0,0.0,0.0,0.0,0.0,0.0,0.0
442540300,10896077231,50,0,0.0,0.0,0.0,0.0,0.0,0.0
30237638,cluster_301572306_301572951_71643537,10,10,78.42857142857142,130.0,10.0,1082.0,1093.5,4.5
12944467681,6855299029,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237615,8214234926,5,5,71.28571428571429,85.0,0.0,996.0,998.0,0.0
30237633,30243367,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8264714837,30237640,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,1311773884,25,25,45.14285714285714,95.0,17.320508075688775,632.0,643.4,9.308061022576076
30238027,3213093362,20,20,76.58928571428572,198.75,67.39575283354286,842.0,1208.0,381.1476092014746
30243323,12953119988,15,15,80.58928571428572,158.33333333333334,4.714045207910316,955.0,955.0,0.0
30237634,359104407,5,5,26.499999999999996,45.0,0.0,371.0,371.0,0.0
30237641,cluster_301572459_301572957_71643542,40,40,79.33928571428571,132.5,38.32427429188973,735.0,911.25,227.53777158968575
6855299029,4897232218,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237633,6634825854,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,30237613,20,20,79.66071428571428,135.0,9.354143466934854,885.0,1057.25,99.44942181832934
6985826711,30237697,25,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,442540270,5,5,53.214285714285715,165.0,0.0,745.0,764.0,0.0
30237639,8126691012,30,30,55.19642857142858,120.0,35.939764421413045,713.0,714.3333333333334,0.9428090415820634
5761245141,30243367,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572459_301572957_71643542,11370726443,30,30,46.26785714285714,71.66666666666667,8.498365855987975,557.0,559.1666666666666,1.2133516482134197
30237633,11861295890,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30247166,5260601900,25,25,48.71428571428572,94.0,18.81488772222678,682.0,682.0,0.0
4823547657,1311773884,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247166,30243370,25,0,0.0,0.0,0.0,0.0,0.0,0.0
5375631705,cluster_301572460_301572949_71643543,5,5,37.964285714285715,40.0,0.0,326.0,326.0,0.0
30237638,11370726443,30,30,79.78571428571428,112.5,28.68652413009751,1110.0,1295.0,251.7300141024109
8214234926,30247431,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30247089,12884439746,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,30237617,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6874436644,30237639,15,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,12953119988,10,10,86.5,105.0,10.0,725.0,840.0,115.0
8210106342,12884439757,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237640,30238029,10,0,0.0,0.0,0.0,0.0,0.0,0.0
5761245141,5375631705,25,0,0.0,0.0,0.0,0.0,0.0,0.0
8224714481,8235926364,5,5,74.0,80.0,0.0,222.0,222.0,0.0
12953119985,30243322,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237696,9223593605,15,15,55.583333333333336,135.0,8.16496580927726,692.0,705.0,0.0
30237635,30237640,35,35,75.94642857142858,141.42857142857142,35.22522287410844,885.0,1028.2857142857142,188.77780914209646
6634825854,30237614,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30238025,30243323,20,20,78.03571428571428,110.0,16.95582495781317,353.0,883.25,348.33918456010656
12884439748,3213093362,30,30,11.928571428571427,74.16666666666667,23.877581303157335,167.0,217.16666666666666,53.25541182723958
3213093362,5375631705,45,0,0.0,0.0,0.0,0.0,0.0,0.0
30237635,30243367,10,10,54.92857142857143,87.5,2.5,767.0,911.0,142.0
8097436674,12884439757,20,0,0.0,0.0,0.0,0.0,0.0,0.0
1362899971,30243367,5,5,54.07142857142858,255.0,0.0,757.0,2295.0,0.0
12953119985,11370726443,30,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232218,cluster_301572460_301572949_71643543,10,10,100.03571428571429,135.0,15.0,1072.0,1079.5,7.5
cluster_301572944_71643547_9803583623,8193762124,95,95,56.64285714285714,90.52631578947368,41.19576935490321,787.0,860.2631578947369,240.9017799644239
30238029,30237638,10,10,75.98214285714286,105.0,10.0,772.0,772.0,0.0
8197554957,8126691012,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,3213093362,5,5,48.71428571428571,85.0,0.0,682.0,682.0,0.0
8126691012,9803583625,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30247166,30247432,5,5,41.785714285714285,50.0,0.0,585.0,585.0,0.0
4173395797,30237696,25,25,85.05357142857143,129.0,15.297058540778355,893.0,1031.8,113.33913710629704
10896077231,8235926364,15,15,37.67857142857143,63.333333333333336,10.274023338281626,119.0,119.0,0.0
9803583625,1311770053,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,30237614,5,5,79.28571428571426,315.0,0.0,1110.0,3210.0,0.0
11861295890,30247431,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,8655000700,15,15,50.92857142857142,100.0,0.0,713.0,713.0,0.0
6985826711,11861295890,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237635,30237638,15,15,46.5,80.0,8.16496580927726,649.0,698.0,0.0
1311619368,30237635,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6985826711,5260601900,20,0,0.0,0.0,0.0,0.0,0.0,0.0
9042478734,12884439748,10,0,0.0,0.0,0.0,0.0,0.0,0.0
5761245141,1812294093,30,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,30247167,20,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205322,30247089,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619340,30238029,15,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836095,1311773884,45,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232218,4222882539,55,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,8214234926,25,25,83.53571428571429,133.0,51.43928459844674,994.0,1548.8,525.3381387259067
8097436674,359104405,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30238025,1311770053,40,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,9042478734,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30237637,6874436644,25,25,75.80357142857143,98.0,12.489995996796797,829.0,830.6,0.8
30237617,cluster_301572460_301572949_71643543,5,5,35.535714285714285,40.0,0.0,385.0,385.0,0.0
3213093362,cluster_301572399_301572961_71643538,30,0,0.0,0.0,0.0,0.0,0.0,0.0
3213093362,1311770053,5,0,0.0,0.0,0.0,0.0,0.0,0.0
1311770053,8193762124,60,60,65.53571428571428,106.66666666666667,22.760833806246104,709.0,710.25,1.0897247358851685
359104407,30243366,20,20,86.08928571428572,157.5,8.2915619758885,1018.0,1185.25,67.02005296924197
4897232219,30243366,45,0,0.0,0.0,0.0,0.0,0.0,0.0
30237633,4173395797,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119985,8264714837,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836095,6855299029,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,30237640,25,25,8.142857142857142,12.0,4.0,114.0,114.0,0.0
12953119985,8197554957,20,0,0.0,0.0,0.0,0.0,0.0,0.0
5260292356,6985826711,20,20,106.28571428571429,166.25,24.843258642939738,1111.0,1276.0,122.11879462228572
cluster_301572460_301572949_71643543,30243367,35,35,39.67857142857143,62.857142857142854,15.779087167410372,377.0,481.42857142857144,118.27674224082283
cluster_30237612_6670690974,4823547657,15,15,59.21428571428571,60.0,0.0,673.0,673.0,0.0
30237614,4173395797,40,0,0.0,0.0,0.0,0.0,0.0,0.0
4173395797,442540240,20,20,0.625,6.25,2.165063509461097,5.0,5.0,0.0
30238029,3213093362,65,65,97.19642857142856,230.0,114.75726891674779,1069.0,1452.1538461538462,670.5175780583289
9223593605,30243370,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,30237635,15,15,42.07142857142857,50.0,0.0,589.0,589.0,0.0
12884439749,442540240,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,30243367,10,10,98.125,157.5,12.5,1157.0,1165.5,8.5
8214234926,11861295890,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237613,4173395797,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8126691012,8193762124,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237635,6634825854,35,35,1.0,25.0,4.6291004988627575,14.0,14.0,0.0
359104405,30237641,15,15,51.57142857142857,85.0,28.284271247461902,721.0,819.6666666666666,138.12152459177227
1362899971,cluster_301572459_301572957_71643542,20,20,70.73214285714286,117.5,13.46291201783626,790.0,790.0,0.0
8264714837,8264714837,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,6762205324,15,15,38.35714285714286,51.666666666666664,6.236095644623236,482.0,482.6666666666667,0.4714045207910317
8126691012,cluster_301572399_301572961_71643538,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30238026,6762205322,10,10,30.214285714285715,37.5,2.5,411.0,411.0,0.0
30237867,cluster_30237612_6670690974,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,442540240,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237697,30243368,10,10,96.71428571428572,170.0,15.0,802.0,1397.0,125.0
7005287334,30247434,5,5,54.607142857142854,60.0,0.0,745.0,751.0,0.0
30237640,3236553576,25,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,1362899971,10,10,94.44642857142857,122.5,2.5,1029.0,1029.0,0.0
2989836095,8193762124,5,0,0.0,0.0,0.0,0.0,0.0,0.0
442540270,30247167,25,25,65.39285714285714,117.0,35.58089374931439,653.0,765.6,100.62325774889223
30237616,30237616,25,25,0.0,95.0,8.366600265340756,0.0,655.0,94.0
8224714481,9803583625,25,25,88.25,223.0,45.45327270945405,521.0,521.0,0.0
6762205324,6762205322,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8193762124,30247431,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,1311770053,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6874436644,6874436644,35,0,0.0,0.0,0.0,0.0,0.0,0.0
555187275,8235926364,40,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_30237612_6670690974,8214234926,30,30,95.85714285714286,159.16666666666666,52.63210891546042,1337.0,1695.6666666666667,364.6288828689003
30237698,1311619368,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,8235449359,10,0,0.0,0.0,0.0,0.0,0.0,0.0
9223593605,8126691012,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237641,6434214256,25,0,0.0,0.0,0.0,0.0,0.0,0.0
6762205322,359104407,20,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572459_301572957_71643542,442540240,25,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_30237612_6670690974,12884439746,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247431,8655000700,25,25,52.14285714285714,97.0,11.661903789690601,730.0,730.0,0.0
5260292356,12953119988,15,15,53.96428571428571,130.0,8.16496580927726,667.0,1156.6666666666667,58.23133940490197
30243323,7806252248,35,35,119.66071428571428,240.0,82.2018421760903,1586.0,1963.142857142857,484.1978428498088
cluster_301572399_301572961_71643538,30237772,20,20,68.35714285714285,188.75,122.49362228295806,957.0,1694.25,745.3004008451894
1311773884,30237641,15,15,86.07142857142858,131.66666666666666,22.48456260538674,971.0,1225.6666666666667,216.86452504322193
2989836087,7806252248,5,5,117.45833333333334,185.0,0.0,1349.0,1578.0,0.0
30237637,3213093362,10,10,3.5,22.5,2.5,49.0,49.0,0.0
3236553576,6985826711,25,25,118.68452380952381,153.0,10.295630140987,794.0,874.0,0.0
8173291489,30237641,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8173291489,1311619340,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572306_301572951_71643537,8210106342,15,0,0.0,0.0,0.0,0.0,0.0,0.0
442540240,1311619368,10,10,121.625,152.5,7.5,1358.0,1360.0,0.0
4897232219,4897232218,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,6434214256,20,0,0.0,0.0,0.0,0.0,0.0,0.0
8097436674,6985826711,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237698,5260601900,5,0,0.0,0.0,0.0,0.0,0.0,0.0
5260601900,359104407,35,35,22.571428571428573,35.714285714285715,7.2843135908468355,316.0,316.0,0.0
6762205322,3236553576,15,0,0.0,0.0,0.0,0.0,0.0,0.0
8264714837,6762205335,25,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619368,30243367,15,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,8097436674,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119988,4173395797,20,0,0.0,0.0,0.0,0.0,0.0,0.0
6874436644,30238029,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237867,8235449359,55,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439757,30237614,20,20,41.642857142857146,120.0,26.22022120425379,583.0,1225.5,250.2413834680427
cluster_301572399_301572961_71643538,cluster_301572399_301572961_71643538,20,20,0.0,63.75,24.843258642939738,0.0,389.5,153.50651451974278
cluster_301572460_301572949_71643543,12884439749,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,30237637,10,0,0.0,0.0,0.0,0.0,0.0,0.0
8235926364,30247433,20,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439756,8210106342,35,0,0.0,0.0,0.0,0.0,0.0,0.0
11370726443,1311619368,40,0,0.0,0.0,0.0,0.0,0.0,0.0
442540270,30238029,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,30247167,5,5,48.02380952380952,60.0,0.0,236.0,236.0,0.0
30237613,30237640,25,25,87.44642857142858,167.0,38.67815921162743,815.0,1111.4,370.4211657019615
30237641,30237613,15,15,49.42857142857142,53.333333333333336,4.714045207910317,692.0,692.0,0.0
30247089,6762205324,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30237639,30237640,15,15,66.98214285714286,78.33333333333333,6.236095644623236,358.0,434.0,107.48023074035522
30247433,4823547657,10,10,62.98214285714286,72.5,2.5,554.0,784.0,0.0
5761245141,8197554957,10,0,0.0,0.0,0.0,0.0,0.0,0.0
555187275,30247432,25,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,30237635,20,20,93.58928571428572,127.5,18.200274723201296,1017.0,1189.75,99.74310753129762
4897232218,5375631705,25,0,0.0,0.0,0.0,0.0,0.0,0.0
6634825854,30237634,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237698,12884439746,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,30237634,30,30,85.875,145.83333333333334,63.27299757576072,894.0,1316.3333333333333,672.2937519335494
6762205335,cluster_301572399_301572961_71643538,30,30,36.017857142857146,96.66666666666667,20.548046676563256,415.0,415.0,0.0
30247434,7005287334,20,0,0.0,0.0,0.0,0.0,0.0,0.0
10896077231,30237639,15,15,76.0,140.0,10.801234497346433,662.0,739.3333333333334,109.36584882351936
6634825854,8224714481,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119988,8197554957,35,0,0.0,0.0,0.0,0.0,0.0,0.0
1311773884,30238029,15,0,0.0,0.0,0.0,0.0,0.0,0.0
11861295890,4897232219,15,0,0.0,0.0,0.0,0.0,0.0,0.0
12944467681,30237613,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,4222882539,40,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619340,30237633,25,25,19.232142857142858,134.0,68.14690014960328,183.0,1214.6,590.025287593676
442540270,3213093362,45,45,19.125,55.55555555555556,12.789849370245932,174.0,174.0,0.0
6762205322,30237634,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30247432,30243367,20,20,25.214285714285715,63.75,35.947009611371016,353.0,618.25,265.2615454603249
30237696,4222882539,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,555187275,35,0,0.0,0.0,0.0,0.0,0.0,0.0
4897232218,30237637,15,15,51.76785714285714,78.33333333333333,6.236095644623236,415.0,415.0,0.0
30243367,4897232219,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30238026,30237639,30,30,37.94642857142857,55.833333333333336,9.753916592266355,355.0,393.3333333333333,85.71593913749194
8235449359,12953119985,35,0,0.0,0.0,0.0,0.0,0.0,0.0
8214234926,30238027,30,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119988,4897232219,25,0,0.0,0.0,0.0,0.0,0.0,0.0
8193762124,30237698,20,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119985,359104407,50,0,0.0,0.0,0.0,0.0,0.0,0.0
442540300,30237637,5,5,15.767857142857142,30.0,0.0,127.0,127.0,0.0
30237697,442540240,10,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119988,10896077231,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572459_301572957_71643542,30243367,25,25,25.05357142857143,48.0,26.38181191654584,260.0,308.2,94.39999999999999
30237615,cluster_301572459_301572957_71643542,20,20,67.08928571428572,82.5,9.013878188659973,737.0,739.0,0.0
2989836095,30238025,30,0,0.0,0.0,0.0,0.0,0.0,0.0
442540300,9223593605,10,10,21.654761904761905,70.0,5.0,217.0,217.0,0.0
cluster_301572460_301572949_71643543,11370726443,5,5,60.89285714285714,80.0,0.0,674.0,674.0,0.0
12944467681,8235449359,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30238027,30237614,20,20,87.58928571428571,118.75,28.80429655450728,996.0,1275.5,363.6492128411665
12884439756,442540270,20,20,28.910714285714285,60.0,9.354143466934854,395.0,399.75,8.227241335952167
4823547657,30237613,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8126691012,9042478734,35,0,0.0,0.0,0.0,0.0,0.0,0.0
442540270,30243367,15,15,69.76785714285714,91.66666666666667,2.357022603955158,881.0,1008.0,0.0
6634825854,8193762124,35,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,8264714837,15,15,76.21428571428571,85.0,4.08248290463863,1067.0,1067.0,0.0
6985826711,8097436674,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237772,442540300,5,5,49.80357142857143,85.0,0.0,602.0,602.0,0.0
30237641,1362899971,25,25,42.92857142857143,58.0,4.0,601.0,601.0,0.0
8224714481,cluster_301572306_301572951_71643537,5,5,90.83333333333333,95.0,0.0,502.0,502.0,0.0
30247434,6762205322,25,0,0.0,0.0,0.0,0.0,0.0,0.0
12953119988,6985826711,25,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,30237640,25,25,119.14285714285715,188.0,27.676705006196094,1184.0,1351.4,92.42207528507461
30243366,442540300,5,5,67.375,95.0,0.0,848.0,848.0,0.0
30237616,30247089,10,10,57.857142857142854,77.5,7.5,575.0,810.0,0.0
555187275,cluster_301572399_301572961_71643538,35,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836095,2989836095,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30243368,cluster_301572306_301572951_71643537,5,5,25.071428571428573,30.0,0.0,351.0,351.0,0.0
30237698,30247166,25,0,0.0,0.0,0.0,0.0,0.0,0.0
4222882539,12884439757,15,0,0.0,0.0,0.0,0.0,0.0,0.0
1311770053,6874436644,30,30,53.875,82.5,21.16404183200049,431.0,431.0,0.0
30243368,30247433,5,5,67.89285714285714,70.0,0.0,775.0,775.0,0.0
12953119985,30237613,40,0,0.0,0.0,0.0,0.0,0.0,0.0
1311770053,30237639,45,45,75.57142857142857,117.22222222222223,17.655831757856337,656.0,707.5555555555555,96.4562204792195
6855299029,11861295890,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30237633,6434214256,30,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572399_301572961_71643538,359104407,20,20,70.14285714285714,105.0,18.371173070873837,982.0,983.0,1.0
4897232219,30247432,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,6762205322,30,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439748,30243366,10,10,70.78571428571429,107.5,17.5,899.0,1062.0,71.0
30243368,30237639,15,15,38.642857142857146,41.666666666666664,2.357022603955158,541.0,541.0,0.0
12884439749,8210106342,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6985826711,30247166,40,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,cluster_301572460_301572949_71643543,45,45,67.07142857142857,93.88888888888889,17.916128329552333,651.0,755.4444444444445,195.39766353152805
30243370,359104407,30,30,74.64285714285714,174.16666666666666,44.48002048360839,1045.0,1371.6666666666667,278.7942291766855
30237615,11861295890,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30237616,30238027,30,30,67.58928571428572,101.66666666666667,16.244657241348275,690.0,692.0,0.0
5260601900,7806252248,5,5,0.8571428571428571,5.0,0.0,12.0,12.0,0.0
6762205324,5761245141,25,0,0.0,0.0,0.0,0.0,0.0,0.0
8235926364,30243368,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,1311619368,30,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619488,cluster_301572399_301572961_71643538,15,15,66.07142857142857,130.0,10.801234497346433,637.0,637.0,0.0
30247432,4897232219,25,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439757,11370726443,5,5,56.92857142857143,105.0,0.0,797.0,797.0,0.0
30237697,30247434,5,5,76.78571428571428,110.0,0.0,814.0,1284.0,0.0
8173291489,4173395797,35,0,0.0,0.0,0.0,0.0,0.0,0.0
359104405,30237638,15,15,26.428571428571427,58.333333333333336,4.714045207910317,370.0,370.0,0.0
30237640,6434214256,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572306_301572951_71643537,1812294093,10,10,113.37499999999999,155.0,10.0,1327.0,1444.0,115.0
10896077231,4222882539,35,0,0.0,0.0,0.0,0.0,0.0,0.0
2989836087,cluster_301572459_301572957_71643542,15,15,19.708333333333332,35.0,10.801234497346433,156.0,156.0,0.0
442540240,30237616,5,5,93.0,135.0,0.0,1008.0,1008.0,0.0
30247431,30237633,40,40,59.35714285714286,102.5,17.853571071357123,831.0,831.0,0.0
30237696,1311619488,10,10,61.14285714285714,75.0,0.0,856.0,856.0,0.0
1311619340,4173395797,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,cluster_30237612_6670690974,20,0,0.0,0.0,0.0,0.0,0.0,0.0
6985826711,30247167,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30247434,12953119988,5,0,0.0,0.0,0.0,0.0,0.0,0.0
8655000700,359104407,40,0,0.0,0.0,0.0,0.0,0.0,0.0
8197554957,6634825854,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237867,6434214256,25,0,0.0,0.0,0.0,0.0,0.0,0.0
30237635,6434214256,10,0,0.0,0.0,0.0,0.0,0.0,0.0
11370726443,12884439749,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237617,30237867,30,0,0.0,0.0,0.0,0.0,0.0,0.0
8210106342,30237698,5,5,24.5,25.0,0.0,259.0,259.0,0.0
4222882539,30237772,25,25,65.91071428571428,137.0,18.867962264113206,706.0,974.6,292.32830858471436
30237615,1311619340,10,10,17.5,40.0,10.0,245.0,254.5,9.5
12884439749,8173291489,30,30,20.172619047619047,81.66666666666667,27.33536577809454,158.0,158.0,0.0
30237633,8126691012,5,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439757,4222882539,40,40,14.607142857142858,45.625,19.273929931386593,122.0,122.0,0.0
8097436674,30247433,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30247431,9042478734,25,25,57.99999999999999,143.0,24.819347291981714,728.0,728.0,0.0
30237640,6985826711,10,10,102.75000000000001,177.5,7.5,658.0,959.0,301.0
cluster_301572460_301572949_71643543,30247433,60,60,33.69642857142857,78.75,42.628482262449836,384.0,481.3333333333333,201.59709543762997
30247434,30237637,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30237635,30237867,15,0,0.0,0.0,0.0,0.0,0.0,0.0
30247089,11861295890,15,0,0.0,0.0,0.0,0.0,0.0,0.0
5260601900,30237617,35,35,4.5,22.142857142857142,6.998542122237652,63.0,63.0,0.0
9042478734,30243367,20,0,0.0,0.0,0.0,0.0,0.0,0.0
12884439748,8197554957,15,15,3.5238095238095237,28.333333333333332,6.236095644623236,48.0,48.0,0.0
6762205324,4897232218,5,0,0.0,0.0,0.0,0.0,0.0,0.0
6434214256,1362899971,40,40,50.214285714285715,122.5,31.523800532296228,682.0,695.125,10.16658128379447
8264714837,8197554957,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30238025,30247431,30,30,69.14285714285714,159.16666666666666,41.57489894422141,876.0,957.6666666666666,178.14008220748326
30237772,5260292356,10,10,37.857142857142854,72.5,2.5,530.0,530.0,0.0
30237614,12953119985,30,30,28.464285714285715,45.0,7.0710678118654755,310.0,310.0,0.0
12884439748,30237633,5,5,19.875,60.0,0.0,192.0,408.0,0.0
30237634,5260292356,20,20,30.428571428571423,62.5,11.4564392373896,426.0,457.75,54.99261314031185
12884439746,12953119988,15,15,51.03571428571428,126.66666666666667,39.228674319799396,626.0,1005.3333333333334,381.3522722569718
30237696,30237697,30,30,14.75,20.0,7.0710678118654755,118.0,118.0,0.0
30243366,30237617,20,20,58.71428571428571,133.75,4.14578098794425,822.0,822.0,0.0
30237637,442540270,30,30,8.0,55.833333333333336,38.342390234424464,112.0,115.16666666666667,7.080881928749334
4823547657,8214234926,5,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,8173291489,10,10,74.99404761904762,160.0,5.0,855.0,855.0,0.0
1311619368,12953119988,30,0,0.0,0.0,0.0,0.0,0.0,0.0
1311619368,555187275,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30237640,8193762124,15,15,75.39285714285714,126.66666666666667,4.714045207910316,651.0,826.0,247.48737341529164
1362899971,8173291489,35,35,2.4761904761904763,26.428571428571427,8.32993127835043,16.0,16.0,0.0
12884439756,442540240,40,0,0.0,0.0,0.0,0.0,0.0,0.0
30237772,30247431,35,35,53.214285714285715,108.57142857142857,17.261494247992246,743.0,745.0,0.0
30237641,7005287334,10,0,0.0,0.0,0.0,0.0,0.0,0.0
30238025,12884439746,20,0,0.0,0.0,0.0,0.0,0.0,0.0
30247433,10896077231,5,0,0.0,0.0,0.0,0.0,0.0,0.0
cluster_301572399_301572961_71643538,6762205324,10,10,20.976190476190474,30.0,5.0,135.0,135.0,0.0
30247166,442540240,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4823547657,1362899971,30,0,0.0,0.0,0.0,0.0,0.0,0.0
30237637,30237616,15,15,38.07142857142857,116.66666666666667,31.710495984067414,533.0,1233.0,509.11688245431424
1311770053,30243322,5,5,93.22619047619048,95.0,0.0,653.0,654.0,0.0
2989836087,30237617,15,15,101.38690476190476,136.66666666666666,10.274023338281628,1124.0,1201.3333333333333,109.36584882351934
8193762124,7806252248,10,0,0.0,0.0,0.0,0.0,0.0,0.0
359104407,30237634,25,25,20.80357142857143,93.0,41.78516483155236,196.0,549.8,341.5543294997152
30243367,9803583625,10,10,81.23214285714286,140.0,35.0,769.0,1225.0,235.0
30237696,7005287334,30,0,0.0,0.0,0.0,0.0,0.0,0.0
